"date","type","model_name","value","period","ribbon_low","ribbon_high","interval"
"2015-01-31","ՀԱԷԿ","Actual Data",NA,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2015-02-28","ՀԱԷԿ","Actual Data",NA,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2015-03-31","ՀԱԷԿ","Actual Data",NA,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2015-04-30","ՀԱԷԿ","Actual Data",NA,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2015-05-31","ՀԱԷԿ","Actual Data",NA,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2015-06-30","ՀԱԷԿ","Actual Data",NA,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2015-07-31","ՀԱԷԿ","Actual Data",NA,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2015-08-31","ՀԱԷԿ","Actual Data",NA,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2015-09-30","ՀԱԷԿ","Actual Data",NA,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2015-10-31","ՀԱԷԿ","Actual Data",NA,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2015-11-30","ՀԱԷԿ","Actual Data",NA,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2015-12-31","ՀԱԷԿ","Actual Data",3599,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2016-01-31","ՀԱԷԿ","Actual Data",3570.9000000000005,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2016-02-29","ՀԱԷԿ","Actual Data",3522.4,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2016-03-31","ՀԱԷԿ","Actual Data",3260.1999999999994,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2016-04-30","ՀԱԷԿ","Actual Data",3312.8999999999996,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2016-05-31","ՀԱԷԿ","Actual Data",3319.5,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2016-06-30","ՀԱԷԿ","Actual Data",3226.2999999999993,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2016-07-31","ՀԱԷԿ","Actual Data",2967.2999999999993,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2016-08-31","ՀԱԷԿ","Actual Data",2490.0999999999995,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2016-09-30","ՀԱԷԿ","Actual Data",2380.5,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2016-10-31","ՀԱԷԿ","Actual Data",2379.7,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2016-11-30","ՀԱԷԿ","Actual Data",2380.8999999999996,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2016-12-31","ՀԱԷԿ","Actual Data",2380.7,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2017-01-31","ՀԱԷԿ","Actual Data",2378.9,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2017-02-28","ՀԱԷԿ","Actual Data",2253.7,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2017-03-31","ՀԱԷԿ","Actual Data",1993.2,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2017-04-30","ՀԱԷԿ","Actual Data",1936.6000000000001,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2017-05-31","ՀԱԷԿ","Actual Data",1938.4,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2017-06-30","ՀԱԷԿ","Actual Data",2043.2000000000003,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2017-07-31","ՀԱԷԿ","Actual Data",2319.4,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2017-08-31","ՀԱԷԿ","Actual Data",2522.4,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2017-09-30","ՀԱԷԿ","Actual Data",2619.6,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2017-10-31","ՀԱԷԿ","Actual Data",2618.7999999999997,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2017-11-30","ՀԱԷԿ","Actual Data",2342.8999999999996,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2017-12-31","ՀԱԷԿ","Actual Data",2588.3999999999996,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2018-01-31","ՀԱԷԿ","Actual Data",2541,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2018-02-28","ՀԱԷԿ","Actual Data",2620.3999999999996,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2018-03-31","ՀԱԷԿ","Actual Data",2621.3999999999996,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2018-04-30","ՀԱԷԿ","Actual Data",2415.5,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2018-05-31","ՀԱԷԿ","Actual Data",2291.8,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2018-06-30","ՀԱԷԿ","Actual Data",2184.1,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2018-07-31","ՀԱԷԿ","Actual Data",2065.6,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2018-08-31","ՀԱԷԿ","Actual Data",2058.7999999999997,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2018-09-30","ՀԱԷԿ","Actual Data",2076.1,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2018-10-31","ՀԱԷԿ","Actual Data",2087.2999999999997,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2018-11-30","ՀԱԷԿ","Actual Data",2364.8,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2018-12-31","ՀԱԷԿ","Actual Data",2131.4,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2019-01-31","ՀԱԷԿ","Actual Data",2139.6,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2019-02-28","ՀԱԷԿ","Actual Data",2139.5,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2019-03-31","ՀԱԷԿ","Actual Data",2138.5,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2019-04-30","ՀԱԷԿ","Actual Data",2135.8,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2019-05-31","ՀԱԷԿ","Actual Data",1996.9999999999998,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2019-06-30","ՀԱԷԿ","Actual Data",1962.2999999999995,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2019-07-31","ՀԱԷԿ","Actual Data",2094.3999999999996,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2019-08-31","ՀԱԷԿ","Actual Data",2188.7999999999997,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2019-09-30","ՀԱԷԿ","Actual Data",2197.8,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2019-10-31","ՀԱԷԿ","Actual Data",2206.2000000000003,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2019-11-30","ՀԱԷԿ","Actual Data",2177.3,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2019-12-31","ՀԱԷԿ","Actual Data",2176.3,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2020-01-31","ՀԱԷԿ","Actual Data",2203.5000000000005,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2020-02-29","ՀԱԷԿ","Actual Data",2309.7000000000003,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2020-03-31","ՀԱԷԿ","Actual Data",2566.8,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2020-04-30","ՀԱԷԿ","Actual Data",2573.3,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2020-05-31","ՀԱԷԿ","Actual Data",2645,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2020-06-30","ՀԱԷԿ","Actual Data",2768.6000000000004,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2020-07-31","ՀԱԷԿ","Actual Data",2757.3,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2020-08-31","ՀԱԷԿ","Actual Data",2751.8000000000006,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2020-09-30","ՀԱԷԿ","Actual Data",2756.3,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2020-10-31","ՀԱԷԿ","Actual Data",2758,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2020-11-30","ՀԱԷԿ","Actual Data",2789.8,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2020-12-31","ՀԱԷԿ","Actual Data",2786.1000000000004,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2021-01-31","ՀԱԷԿ","Actual Data",2812,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2021-02-28","ՀԱԷԿ","Actual Data",2678.5,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2021-03-31","ՀԱԷԿ","Actual Data",2421.4000000000005,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2021-04-30","ՀԱԷԿ","Actual Data",2414.9000000000005,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2021-05-31","ՀԱԷԿ","Actual Data",2343.2,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2021-06-30","ՀԱԷԿ","Actual Data",2103.5,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2021-07-31","ՀԱԷԿ","Actual Data",1963.2000000000003,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2021-08-31","ՀԱԷԿ","Actual Data",1982.1000000000001,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2021-09-30","ՀԱԷԿ","Actual Data",1998.4,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2021-10-31","ՀԱԷԿ","Actual Data",2019.2,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2021-11-30","ՀԱԷԿ","Actual Data",2039.8,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2021-12-31","ՀԱԷԿ","Actual Data",2079,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2022-01-31","ՀԱԷԿ","Actual Data",1963.1,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2022-02-28","ՀԱԷԿ","Actual Data",1834.7000000000003,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2022-03-31","ՀԱԷԿ","Actual Data",1900.7000000000003,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2022-04-30","ՀԱԷԿ","Actual Data",2177.6000000000004,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2022-05-31","ՀԱԷԿ","Actual Data",2451.4000000000005,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2022-06-30","ՀԱԷԿ","Actual Data",2720.1000000000004,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2022-07-31","ՀԱԷԿ","Actual Data",2869.3999999999996,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2022-08-31","ՀԱԷԿ","Actual Data",2838.7000000000003,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2022-09-30","ՀԱԷԿ","Actual Data",2846.2,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2022-10-31","ՀԱԷԿ","Actual Data",2852.1,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2022-11-30","ՀԱԷԿ","Actual Data",2860.2999999999997,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2022-12-31","ՀԱԷԿ","Actual Data",2860.8999999999996,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2023-01-31","ՀԱԷԿ","Actual Data",3017.7,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2023-02-28","ՀԱԷԿ","Actual Data",3059.0999999999995,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2023-03-31","ՀԱԷԿ","Actual Data",2993.0999999999995,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2023-04-30","ՀԱԷԿ","Actual Data",2746.8999999999996,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2023-05-31","ՀԱԷԿ","Actual Data",2664.3999999999996,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2023-06-30","ՀԱԷԿ","Actual Data",2680.5,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2023-07-31","ՀԱԷԿ","Actual Data",2706,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2023-08-31","ՀԱԷԿ","Actual Data",2713.7,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2023-09-30","ՀԱԷԿ","Actual Data",2709.2,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2023-10-31","ՀԱԷԿ","Actual Data",2703.9999999999995,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2023-11-30","ՀԱԷԿ","Actual Data",2712.7,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2023-12-31","ՀԱԷԿ","Actual Data",2717.1,"Year-over-year (YoY) production values and forecast",NA,NA,0.5
"2024-01-31","ՀԱԷԿ","Forecast auto.arima",2689.086747430073,"Year-over-year (YoY) production values and forecast",2622.214056411424,2755.9594384487223,0.5
"2024-02-29","ՀԱԷԿ","Forecast auto.arima",2838.6319438966066,"Year-over-year (YoY) production values and forecast",2697.940842629299,2979.323045163914,0.5
"2024-03-31","ՀԱԷԿ","Forecast auto.arima",3010.058166644914,"Year-over-year (YoY) production values and forecast",2794.1161969364584,3226.000136353369,0.5
"2024-04-30","ՀԱԷԿ","Forecast auto.arima",3154.5785661631703,"Year-over-year (YoY) production values and forecast",2863.076326140036,3446.0808061863036,0.5
"2024-05-31","ՀԱԷԿ","Forecast auto.arima",3178.019062932769,"Year-over-year (YoY) production values and forecast",2810.889111386842,3545.149014478696,0.5
"2024-06-30","ՀԱԷԿ","Forecast auto.arima",3131.1893082475162,"Year-over-year (YoY) production values and forecast",2688.416916098816,3573.9617003962167,0.5
"2024-07-31","ՀԱԷԿ","Forecast auto.arima",3063.016086739384,"Year-over-year (YoY) production values and forecast",2544.5980358077722,3581.434137670995,0.5
"2024-08-31","ՀԱԷԿ","Forecast auto.arima",3018.5349534240754,"Year-over-year (YoY) production values and forecast",2424.470540499054,3612.5993663490963,0.5
"2024-09-30","ՀԱԷԿ","Forecast auto.arima",2943.5436361781235,"Year-over-year (YoY) production values and forecast",2273.8327075967527,3613.254564759494,0.5
"2024-10-31","ՀԱԷԿ","Forecast auto.arima",2867.2479972800716,"Year-over-year (YoY) production values and forecast",2121.8905194643485,3612.6054750957946,0.5
"2024-11-30","ՀԱԷԿ","Forecast auto.arima",2806.7347446077843,"Year-over-year (YoY) production values and forecast",1985.7307102203295,3627.738778995239,0.5
"2024-12-31","ՀԱԷԿ","Forecast auto.arima",2731.9675447050968,"Year-over-year (YoY) production values and forecast",1835.3169521425639,3628.6181372676297,0.5
"2025-01-31","ՀԱԷԿ","Forecast auto.arima",2689.255972567171,"Year-over-year (YoY) production values and forecast",1781.8858741121965,3596.626071022145,0.5
"2025-02-28","ՀԱԷԿ","Forecast auto.arima",2711.2670857607113,"Year-over-year (YoY) production values and forecast",1799.7045046013736,3622.8296669200504,0.5
"2025-03-31","ՀԱԷԿ","Forecast auto.arima",2747.758416623351,"Year-over-year (YoY) production values and forecast",1833.3446173622372,3662.1722158844645,0.5
"2025-04-30","ՀԱԷԿ","Forecast auto.arima",2781.434387894879,"Year-over-year (YoY) production values and forecast",1864.4588591812765,3698.4099166084816,0.5
"2025-05-31","ՀԱԷԿ","Forecast auto.arima",2785.790081915568,"Year-over-year (YoY) production values and forecast",1866.3159142450459,3705.26424958609,0.5
"2025-06-30","ՀԱԷԿ","Forecast auto.arima",2772.91146439051,"Year-over-year (YoY) production values and forecast",1850.9524361684116,3694.8704926126084,0.5
"2025-07-31","ՀԱԷԿ","Forecast auto.arima",2754.9459204241853,"Year-over-year (YoY) production values and forecast",1830.505042093129,3679.386798755242,0.5
"2025-08-31","ՀԱԷԿ","Forecast auto.arima",2743.292397782546,"Year-over-year (YoY) production values and forecast",1816.3703271588167,3670.214468406275,0.5
"2025-09-30","ՀԱԷԿ","Forecast auto.arima",2723.8564421786905,"Year-over-year (YoY) production values and forecast",1794.4533230058023,3653.2595613515787,0.5
"2025-10-31","ՀԱԷԿ","Forecast auto.arima",2704.126927046841,"Year-over-year (YoY) production values and forecast",1772.2427907352278,3636.0110633584545,0.5
"2025-11-30","ՀԱԷԿ","Forecast auto.arima",2688.490942311828,"Year-over-year (YoY) production values and forecast",1754.1257957252174,3622.856088898439,0.5
"2025-12-31","ՀԱԷԿ","Forecast auto.arima",2669.185466618047,"Year-over-year (YoY) production values and forecast",1732.3393112562842,3606.0316219798106,0.5
"2015-01-31","ՀԱԷԿ","Actual Data",281.3,"Monthly production values and forecast",NA,NA,0.5
"2015-02-28","ՀԱԷԿ","Actual Data",250.09999999999997,"Monthly production values and forecast",NA,NA,0.5
"2015-03-31","ՀԱԷԿ","Actual Data",522.6999999999999,"Monthly production values and forecast",NA,NA,0.5
"2015-04-30","ՀԱԷԿ","Actual Data",212.5,"Monthly production values and forecast",NA,NA,0.5
"2015-05-31","ՀԱԷԿ","Actual Data",254.10000000000016,"Monthly production values and forecast",NA,NA,0.5
"2015-06-30","ՀԱԷԿ","Actual Data",246.89999999999984,"Monthly production values and forecast",NA,NA,0.5
"2015-07-31","ՀԱԷԿ","Actual Data",259,"Monthly production values and forecast",NA,NA,0.5
"2015-08-31","ՀԱԷԿ","Actual Data",477,"Monthly production values and forecast",NA,NA,0.5
"2015-09-30","ՀԱԷԿ","Actual Data",284.0999999999999,"Monthly production values and forecast",NA,NA,0.5
"2015-10-31","ՀԱԷԿ","Actual Data",282.3,"Monthly production values and forecast",NA,NA,0.5
"2015-11-30","ՀԱԷԿ","Actual Data",258.99999999999994,"Monthly production values and forecast",NA,NA,0.5
"2015-12-31","ՀԱԷԿ","Actual Data",270,"Monthly production values and forecast",NA,NA,0.5
"2016-01-31","ՀԱԷԿ","Actual Data",253.20000000000005,"Monthly production values and forecast",NA,NA,0.5
"2016-02-29","ՀԱԷԿ","Actual Data",201.5999999999999,"Monthly production values and forecast",NA,NA,0.5
"2016-03-31","ՀԱԷԿ","Actual Data",260.5,"Monthly production values and forecast",NA,NA,0.5
"2016-04-30","ՀԱԷԿ","Actual Data",265.20000000000005,"Monthly production values and forecast",NA,NA,0.5
"2016-05-31","ՀԱԷԿ","Actual Data",260.70000000000005,"Monthly production values and forecast",NA,NA,0.5
"2016-06-30","ՀԱԷԿ","Actual Data",153.69999999999982,"Monthly production values and forecast",NA,NA,0.5
"2016-07-31","ՀԱԷԿ","Actual Data",0,"Monthly production values and forecast",NA,NA,0.5
"2016-08-31","ՀԱԷԿ","Actual Data",-0.1999999999998181,"Monthly production values and forecast",NA,NA,0.5
"2016-09-30","ՀԱԷԿ","Actual Data",174.5,"Monthly production values and forecast",NA,NA,0.5
"2016-10-31","ՀԱԷԿ","Actual Data",281.5,"Monthly production values and forecast",NA,NA,0.5
"2016-11-30","ՀԱԷԿ","Actual Data",260.20000000000005,"Monthly production values and forecast",NA,NA,0.5
"2016-12-31","ՀԱԷԿ","Actual Data",269.79999999999995,"Monthly production values and forecast",NA,NA,0.5
"2017-01-31","ՀԱԷԿ","Actual Data",251.4000000000001,"Monthly production values and forecast",NA,NA,0.5
"2017-02-28","ՀԱԷԿ","Actual Data",76.39999999999986,"Monthly production values and forecast",NA,NA,0.5
"2017-03-31","ՀԱԷԿ","Actual Data",0,"Monthly production values and forecast",NA,NA,0.5
"2017-04-30","ՀԱԷԿ","Actual Data",208.60000000000016,"Monthly production values and forecast",NA,NA,0.5
"2017-05-31","ՀԱԷԿ","Actual Data",262.5,"Monthly production values and forecast",NA,NA,0.5
"2017-06-30","ՀԱԷԿ","Actual Data",258.5,"Monthly production values and forecast",NA,NA,0.5
"2017-07-31","ՀԱԷԿ","Actual Data",276.1999999999998,"Monthly production values and forecast",NA,NA,0.5
"2017-08-31","ՀԱԷԿ","Actual Data",202.80000000000015,"Monthly production values and forecast",NA,NA,0.5
"2017-09-30","ՀԱԷԿ","Actual Data",271.6999999999998,"Monthly production values and forecast",NA,NA,0.5
"2017-10-31","ՀԱԷԿ","Actual Data",280.7,"Monthly production values and forecast",NA,NA,0.5
"2017-11-30","ՀԱԷԿ","Actual Data",-15.699999999999989,"Monthly production values and forecast",NA,NA,0.5
"2017-12-31","ՀԱԷԿ","Actual Data",515.3,"Monthly production values and forecast",NA,NA,0.5
"2018-01-31","ՀԱԷԿ","Actual Data",204,"Monthly production values and forecast",NA,NA,0.5
"2018-02-28","ՀԱԷԿ","Actual Data",155.79999999999995,"Monthly production values and forecast",NA,NA,0.5
"2018-03-31","ՀԱԷԿ","Actual Data",1,"Monthly production values and forecast",NA,NA,0.5
"2018-04-30","ՀԱԷԿ","Actual Data",2.7000000000000455,"Monthly production values and forecast",NA,NA,0.5
"2018-05-31","ՀԱԷԿ","Actual Data",138.79999999999995,"Monthly production values and forecast",NA,NA,0.5
"2018-06-30","ՀԱԷԿ","Actual Data",150.80000000000018,"Monthly production values and forecast",NA,NA,0.5
"2018-07-31","ՀԱԷԿ","Actual Data",157.69999999999982,"Monthly production values and forecast",NA,NA,0.5
"2018-08-31","ՀԱԷԿ","Actual Data",196,"Monthly production values and forecast",NA,NA,0.5
"2018-09-30","ՀԱԷԿ","Actual Data",289,"Monthly production values and forecast",NA,NA,0.5
"2018-10-31","ՀԱԷԿ","Actual Data",291.8999999999999,"Monthly production values and forecast",NA,NA,0.5
"2018-11-30","ՀԱԷԿ","Actual Data",261.8000000000001,"Monthly production values and forecast",NA,NA,0.5
"2018-12-31","ՀԱԷԿ","Actual Data",281.9,"Monthly production values and forecast",NA,NA,0.5
"2019-01-31","ՀԱԷԿ","Actual Data",212.19999999999993,"Monthly production values and forecast",NA,NA,0.5
"2019-02-28","ՀԱԷԿ","Actual Data",155.70000000000005,"Monthly production values and forecast",NA,NA,0.5
"2019-03-31","ՀԱԷԿ","Actual Data",0,"Monthly production values and forecast",NA,NA,0.5
"2019-04-30","ՀԱԷԿ","Actual Data",0,"Monthly production values and forecast",NA,NA,0.5
"2019-05-31","ՀԱԷԿ","Actual Data",0,"Monthly production values and forecast",NA,NA,0.5
"2019-06-30","ՀԱԷԿ","Actual Data",116.09999999999992,"Monthly production values and forecast",NA,NA,0.5
"2019-07-31","ՀԱԷԿ","Actual Data",289.8000000000002,"Monthly production values and forecast",NA,NA,0.5
"2019-08-31","ՀԱԷԿ","Actual Data",290.39999999999986,"Monthly production values and forecast",NA,NA,0.5
"2019-09-30","ՀԱԷԿ","Actual Data",298.0000000000002,"Monthly production values and forecast",NA,NA,0.5
"2019-10-31","ՀԱԷԿ","Actual Data",300.3,"Monthly production values and forecast",NA,NA,0.5
"2019-11-30","ՀԱԷԿ","Actual Data",232.90000000000003,"Monthly production values and forecast",NA,NA,0.5
"2019-12-31","ՀԱԷԿ","Actual Data",280.9,"Monthly production values and forecast",NA,NA,0.5
"2020-01-31","ՀԱԷԿ","Actual Data",239.4,"Monthly production values and forecast",NA,NA,0.5
"2020-02-29","ՀԱԷԿ","Actual Data",261.9000000000001,"Monthly production values and forecast",NA,NA,0.5
"2020-03-31","ՀԱԷԿ","Actual Data",257.0999999999999,"Monthly production values and forecast",NA,NA,0.5
"2020-04-30","ՀԱԷԿ","Actual Data",6.5,"Monthly production values and forecast",NA,NA,0.5
"2020-05-31","ՀԱԷԿ","Actual Data",71.70000000000005,"Monthly production values and forecast",NA,NA,0.5
"2020-06-30","ՀԱԷԿ","Actual Data",239.70000000000005,"Monthly production values and forecast",NA,NA,0.5
"2020-07-31","ՀԱԷԿ","Actual Data",278.5,"Monthly production values and forecast",NA,NA,0.5
"2020-08-31","ՀԱԷԿ","Actual Data",284.9000000000001,"Monthly production values and forecast",NA,NA,0.5
"2020-09-30","ՀԱԷԿ","Actual Data",302.5,"Monthly production values and forecast",NA,NA,0.5
"2020-10-31","ՀԱԷԿ","Actual Data",302,"Monthly production values and forecast",NA,NA,0.5
"2020-11-30","ՀԱԷԿ","Actual Data",264.70000000000005,"Monthly production values and forecast",NA,NA,0.5
"2020-12-31","ՀԱԷԿ","Actual Data",277.19999999999993,"Monthly production values and forecast",NA,NA,0.5
"2021-01-31","ՀԱԷԿ","Actual Data",265.30000000000007,"Monthly production values and forecast",NA,NA,0.5
"2021-02-28","ՀԱԷԿ","Actual Data",128.39999999999986,"Monthly production values and forecast",NA,NA,0.5
"2021-03-31","ՀԱԷԿ","Actual Data",0,"Monthly production values and forecast",NA,NA,0.5
"2021-04-30","ՀԱԷԿ","Actual Data",0,"Monthly production values and forecast",NA,NA,0.5
"2021-05-31","ՀԱԷԿ","Actual Data",0,"Monthly production values and forecast",NA,NA,0.5
"2021-06-30","ՀԱԷԿ","Actual Data",0,"Monthly production values and forecast",NA,NA,0.5
"2021-07-31","ՀԱԷԿ","Actual Data",138.20000000000005,"Monthly production values and forecast",NA,NA,0.5
"2021-08-31","ՀԱԷԿ","Actual Data",303.79999999999995,"Monthly production values and forecast",NA,NA,0.5
"2021-09-30","ՀԱԷԿ","Actual Data",318.8000000000002,"Monthly production values and forecast",NA,NA,0.5
"2021-10-31","ՀԱԷԿ","Actual Data",322.8,"Monthly production values and forecast",NA,NA,0.5
"2021-11-30","ՀԱԷԿ","Actual Data",285.3,"Monthly production values and forecast",NA,NA,0.5
"2021-12-31","ՀԱԷԿ","Actual Data",316.4,"Monthly production values and forecast",NA,NA,0.5
"2022-01-31","ՀԱԷԿ","Actual Data",149.4000000000001,"Monthly production values and forecast",NA,NA,0.5
"2022-02-28","ՀԱԷԿ","Actual Data",0,"Monthly production values and forecast",NA,NA,0.5
"2022-03-31","ՀԱԷԿ","Actual Data",66,"Monthly production values and forecast",NA,NA,0.5
"2022-04-30","ՀԱԷԿ","Actual Data",276.89999999999986,"Monthly production values and forecast",NA,NA,0.5
"2022-05-31","ՀԱԷԿ","Actual Data",273.79999999999995,"Monthly production values and forecast",NA,NA,0.5
"2022-06-30","ՀԱԷԿ","Actual Data",268.70000000000005,"Monthly production values and forecast",NA,NA,0.5
"2022-07-31","ՀԱԷԿ","Actual Data",287.5000000000002,"Monthly production values and forecast",NA,NA,0.5
"2022-08-31","ՀԱԷԿ","Actual Data",273.0999999999999,"Monthly production values and forecast",NA,NA,0.5
"2022-09-30","ՀԱԷԿ","Actual Data",326.2999999999997,"Monthly production values and forecast",NA,NA,0.5
"2022-10-31","ՀԱԷԿ","Actual Data",328.7,"Monthly production values and forecast",NA,NA,0.5
"2022-11-30","ՀԱԷԿ","Actual Data",293.50000000000006,"Monthly production values and forecast",NA,NA,0.5
"2022-12-31","ՀԱԷԿ","Actual Data",317,"Monthly production values and forecast",NA,NA,0.5
"2023-01-31","ՀԱԷԿ","Actual Data",306.20000000000005,"Monthly production values and forecast",NA,NA,0.5
"2023-02-28","ՀԱԷԿ","Actual Data",41.399999999999864,"Monthly production values and forecast",NA,NA,0.5
"2023-03-31","ՀԱԷԿ","Actual Data",0,"Monthly production values and forecast",NA,NA,0.5
"2023-04-30","ՀԱԷԿ","Actual Data",30.700000000000045,"Monthly production values and forecast",NA,NA,0.5
"2023-05-31","ՀԱԷԿ","Actual Data",191.29999999999995,"Monthly production values and forecast",NA,NA,0.5
"2023-06-30","ՀԱԷԿ","Actual Data",284.79999999999995,"Monthly production values and forecast",NA,NA,0.5
"2023-07-31","ՀԱԷԿ","Actual Data",313,"Monthly production values and forecast",NA,NA,0.5
"2023-08-31","ՀԱԷԿ","Actual Data",280.8000000000002,"Monthly production values and forecast",NA,NA,0.5
"2023-09-30","ՀԱԷԿ","Actual Data",321.7999999999997,"Monthly production values and forecast",NA,NA,0.5
